Latitude UTM (m),Longitude UTM (m)
237915,2885700
237913,2885742
237910,2885763
237906,2885798
237901,2885835
237895,2885864
237888,2885899
237886,2885917
237876,2885945
237868,2885967
237863,2885993
237857,2886021
237852,2886053
237842,2886085
237842,2886122
237837,2886149
237833,2886175
237831,2886205
237828,2886228
237820,2886263
237814,2886288
237809,2886322
237804,2886345
237802,2886365
237800,2886386
237795,2886409
237793,2886430
237792,2886464
237792,2886492
237793,2886517
237791,2886544
237785,2886571
237779,2886604
237774,2886631
237766,2886661
237759,2886685
237746,2886710
237737,2886731
237737,2886758
237742,2886783
237753,2886808
237770,2886829
237787,2886851
237806,2886867
237827,2886887
237844,2886903
237860,2886917
237877,2886930
237896,2886944
237919,2886953
237942,2886959
237963,2886974
237982,2886994
238001,2887015
238018,2887042
238029,2887063
238038,2887088
238040,2887116
238045,2887139
238058,2887161
238079,2887175
238097,2887181
238116,2887185
238139,2887189
238164,2887194
238193,2887188
238216,2887186
238240,2887181
238263,2887182
238292,2887189
238324,2887195
238346,2887211
238369,2887225
238392,2887233
238417,2887244
238441,2887257
238457,2887280
238465,2887289
238486,2887304
238511,2887322
238532,2887331
238555,2887340
238586,2887350
238626,2887359
238653,2887358
238684,2887360
238711,2887366
238728,2887373
238746,2887386
238769,2887393
238790,2887395
238811,2887394
238833,2887391
238852,2887384
238873,2887381
238893,2887381
238918,2887385
238945,2887391
238971,2887402
238995,2887413
239016,2887429
239035,2887440
239058,2887451
239072,2887464
239102,2887478
239122,2887487
239145,2887495
239160,2887508
239181,2887524
239198,2887537
239217,2887551
239236,2887562
239254,2887576
239280,2887595
239303,2887610
239324,2887626
239340,2887641
239358,2887651
239381,2887662
239407,2887671
239435,2887676
239460,2887676
239483,2887676
239505,2887670
239526,2887663
239546,2887656
239565,2887654
239586,2887653
239606,2887655
239635,2887656
239664,2887659
239687,2887665
239712,2887683
239725,2887701
239748,2887728
239765,2887746
239794,2887766
239822,2887781
239851,2887790
239870,2887799
239907,2887809
239932,2887823
239959,2887836
239980,2887842
239997,2887851
240011,2887865
240024,2887879
240027,2887904
240031,2887924
240032,2887956
240037,2887986
240037,2888013
240041,2888048
240057,2888070
240074,2888090
240093,2888111
240116,2888124
240138,2888133
240164,2888144
240195,2888146
240228,2888145
240263,2888144
240301,2888153
240335,2888154
240366,2888152
240397,2888148
240427,2888149
240460,2888152
240497,2888152
240531,2888156
240560,2888165
240592,2888173
240623,2888185
240648,2888203
240667,2888225
240686,2888248
240700,2888267
240708,2888293
240711,2888325
240704,2888360
240697,2888383
240688,2888414
240682,2888442
240680,2888469
240681,2888496
240685,2888521
240695,2888547
240712,2888563
240728,2888572
240749,2888572
240774,2888571
240797,2888568
240822,2888570
240847,2888579
240869,2888587
240895,2888592
240918,2888591
240945,2888598
240967,2888609
240984,2888622
241008,2888634
241025,2888636
241044,2888637
241061,2888632
241078,2888633
241097,2888638
241109,2888648
241122,2888658
241141,2888663
241162,2888667
241184,2888671
241207,2888679
241234,2888695
241251,2888706
241265,2888722
241276,2888738
241289,2888756
241300,2888774
241314,2888789
241324,2888804
241331,2888823
241341,2888840
241350,2888858
241361,2888868
241380,2888875
241402,2888891
241417,2888908
241434,2888923
241453,2888936
241475,2888939
241495,2888934
241516,2888926
241536,2888921
241560,2888917
241583,2888918
241606,2888919
241627,2888924
241644,2888941
241662,2888960
241677,2888973
241694,2888983
241711,2888990
241732,2888989
241746,2888989
241773,2888984
241794,2888979
241816,2888976
241839,2888970
241858,2888964
241889,2888959
241918,2888967
241936,2888985
241949,2889006
241960,2889022
241970,2889037
241987,2889051
242003,2889067
242013,2889083
242019,2889104
242024,2889128
242033,2889157
242039,2889180
242049,2889198
242059,2889221
242074,2889253
242089,2889277
242106,2889298
242121,2889323
242136,2889348
242142,2889368
242146,2889396
242148,2889430
242150,2889456
242157,2889477
242166,2889499
242181,2889522
242194,2889541
242204,2889569
242219,2889593
242230,2889614
242241,2889637
242245,2889659
242260,2889675
242281,2889680
242302,2889674
242322,2889685
242332,2889707
242340,2889731
242357,2889753
242379,2889768
242390,2889789
242399,2889812
242414,2889836
242431,2889853
242444,2889866
242465,2889874
242488,2889874
242510,2889876
242531,2889887
242544,2889903
242559,2889913
242571,2889928
242584,2889943
242597,2889964
242611,2889979
242630,2889986
242653,2889992
242673,2890001
242687,2890018
242699,2890035
242717,2890058
242727,2890080
242737,2890095
242748,2890109
242755,2890129
242765,2890146
242768,2890171
242764,2890198
242761,2890219
242757,2890237
242755,2890267
242760,2890292
242769,2890320
242783,2890341
242799,2890360
242809,2890379
242821,2890399
242837,2890413
242852,2890426
242873,2890441
242896,2890459
242916,2890477
242934,2890497
242946,2890515
242952,2890551
242948,2890586
242941,2890619
242931,2890642
242923,2890665
242915,2890692
242907,2890722
242902,2890748
242902,2890784
242909,2890811
242921,2890832
242933,2890846
242951,2890870
242969,2890888
242988,2890906
243002,2890919
243019,2890942
243038,2890955
243059,2890973
243081,2890990
243101,2891007
243119,2891026
243135,2891047
243150,2891070
243159,2891090
243164,2891122
243168,2891147
243182,2891190
243197,2891220
243209,2891254
243221,2891278
243239,2891292
243253,2891303
243271,2891320
243294,2891343
243315,2891365
243340,2891383
243363,2891401
243390,2891407
243409,2891416
243432,2891429
243456,2891441
243476,2891467
243483,2891494
243481,2891525
243484,2891548
243492,2891570
243499,2891597
243502,2891625
243504,2891650
243505,2891673
243505,2891700
243506,2891725
243506,2891750
243507,2891772
243512,2891789
243520,2891805
243529,2891821
243538,2891833
243547,2891848
243564,2891861
243584,2891863
243606,2891863
243624,2891862
243637,2891855
243649,2891840
243656,2891825
243671,2891807
243691,2891798
243712,2891799
243731,2891812
243745,2891825
243761,2891838
243775,2891852
243789,2891861
243807,2891873
243829,2891883
243844,2891901
243850,2891918
243857,2891944
243859,2891968
243860,2891986
243858,2892009
243856,2892036
243857,2892053
243870,2892069
243882,2892082
243897,2892093
243912,2892111
243922,2892137
243925,2892159
243926,2892191
243931,2892212
243943,2892230
243958,2892241
243978,2892253
243992,2892262
244003,2892271
244018,2892285
244029,2892293
244039,2892306
244048,2892319
244054,2892331
244054,2892339
244050,2892357
244047,2892370
244045,2892379
244043,2892396
244042,2892415
244042,2892431
244042,2892454
244043,2892468
244043,2892493
244044,2892509
244044,2892529
244052,2892546
244063,2892557
244077,2892564
244088,2892577
244101,2892596
244116,2892611
244133,2892624
244142,2892635
244153,2892649
244159,2892666
244163,2892679
244168,2892691
244176,2892706
244184,2892722
244195,2892740
244198,2892766
244197,2892791
244194,2892816
244190,2892837
244189,2892859
244189,2892878
244199,2892892
244212,2892900
244246,2892915
244270,2892934
244287,2892951
244298,2892969
244304,2892994
244310,2893015
244311,2893041
244313,2893061
244312,2893079
244309,2893097
244303,2893113
244299,2893140
244298,2893160
244300,2893183
244301,2893203
244301,2893228
244299,2893255
244299,2893279
244305,2893297
244317,2893312
244326,2893326
244329,2893341
244327,2893355
244333,2893368
244340,2893377
244353,2893389
244363,2893403
244371,2893416
244383,2893425
244395,2893429
244406,2893436
244413,2893442
244415,2893452
244419,2893467
244425,2893478
244434,2893488
244445,2893505
244448,2893525
244448,2893545
244448,2893561
244445,2893585
244438,2893612
244425,2893635
244415,2893661
244406,2893688
244398,2893711
244390,2893741
244387,2893760
244385,2893781
244387,2893799
244391,2893819
244390,2893836
244386,2893856
244389,2893874
244400,2893889
244409,2893905
244411,2893919
244416,2893942
244425,2893965
244436,2893980
244442,2894000
244443,2894029
244441,2894056
244442,2894079
244441,2894105
244437,2894134
244431,2894158
244425,2894178
244413,2894199
244397,2894224
244385,2894238
244373,2894259
244364,2894279
244355,2894296
244348,2894317
244342,2894335
244334,2894358
244330,2894386
244331,2894408
244331,2894429
244328,2894448
244321,2894471
244318,2894497
244315,2894526
244313,2894549
244319,2894568
244331,2894580
244345,2894593
244355,2894605
244360,2894620
244369,2894633
244382,2894642
244400,2894645
244420,2894652
244438,2894667
244457,2894684
244472,2894703
244488,2894722
244500,2894738
244518,2894752
244538,2894760
244557,2894766
244575,2894769
244594,2894772
244613,2894776
244634,2894781
244650,2894790
244666,2894798
244681,2894807
244694,2894817
244712,2894827
244732,2894840
244750,2894856
244769,2894867
244788,2894871
244806,2894869
244825,2894860
244837,2894850
244850,2894839
244862,2894821
244878,2894799
244894,2894795
244909,2894803
244922,2894823
244935,2894842
244950,2894859
244960,2894877
244970,2894900
244981,2894919
244993,2894934
245006,2894949
245020,2894963
245038,2894979
245052,2894993
245065,2895008
245078,2895019
245090,2895028
245105,2895032
245123,2895035
245141,2895038
245153,2895047
245160,2895062
245163,2895082
245165,2895102
245168,2895122
245164,2895142
245161,2895156
245151,2895176
245146,2895190
245148,2895207
245150,2895224
245150,2895238
245149,2895254
245153,2895273
245154,2895295
245153,2895315
245154,2895336
245157,2895353
245159,2895377
245168,2895391
245179,2895402
245186,2895416
245195,2895437
245208,2895449
245218,2895454
245231,2895452
245245,2895445
245265,2895443
245280,2895456
245289,2895475
245298,2895489
245304,2895507
245310,2895524
245319,2895541
245330,2895564
245340,2895587
245348,2895608
245356,2895623
245360,2895636
245361,2895659
245359,2895677
245355,2895697
245353,2895713
245346,2895736
245341,2895754
245336,2895773
245333,2895794
245333,2895812
245336,2895829
245341,2895845
245347,2895863
245351,2895878
245357,2895898
245363,2895914
245368,2895927
245381,2895945
245388,2895957
245400,2895970
245415,2895983
245428,2895991
245441,2895998
245455,2896006
245471,2896012
245489,2896016
245507,2896019
245531,2896025
245551,2896033
245564,2896049
245564,2896072
245559,2896096
245553,2896118
245549,2896136
245547,2896152
245542,2896173
245540,2896189
245532,2896214
245528,2896230
245527,2896246
245527,2896265
245534,2896282
245544,2896304
245548,2896325
245553,2896342
245564,2896351
245574,2896358
245593,2896361
245612,2896368
245628,2896379
245649,2896395
245664,2896418
245677,2896438
245686,2896461
245694,2896488
245706,2896502
245722,2896517
245737,2896531
245753,2896544
245770,2896555
245783,2896564
245793,2896578
245796,2896591
245796,2896605
245786,2896629
245772,2896649
245764,2896665
245758,2896688
245758,2896702
245763,2896720
245768,2896736
245773,2896751
245776,2896766
245781,2896782
245787,2896800
245796,2896815
245806,2896833
245816,2896850
245830,2896865
245843,2896878
245859,2896892
245876,2896895
245897,2896901
245915,2896914
245930,2896923
245949,2896935
245967,2896948
245987,2896955
246001,2896963
246020,2896976
246035,2896985
246049,2896994
246068,2897003
246093,2897009
246109,2897009
246130,2897008
246145,2897013
246163,2897021
246177,2897032
246188,2897047
246205,2897050
246222,2897054
246239,2897054
246257,2897056
246280,2897062
246296,2897067
246314,2897073
246328,2897084
246338,2897106
246336,2897128
246333,2897151
246329,2897169
246328,2897192
246326,2897215
246328,2897237
246337,2897259
246347,2897277
246358,2897299
246370,2897316
246380,2897338
246395,2897359
246411,2897381
246432,2897398
246452,2897417
246473,2897436
246490,2897452
246505,2897472
246524,2897493
246542,2897510
246555,2897529
246571,2897549
246587,2897570
246604,2897587
246624,2897607
246638,2897628
246644,2897651
246645,2897669
246646,2897703
246648,2897724
246648,2897749
246649,2897772
246651,2897797
246657,2897816
246662,2897840
246673,2897858
246684,2897865
246703,2897869
246723,2897869
246742,2897867
246765,2897868
246782,2897877
246795,2897888
246802,2897907
246808,2897925
246820,2897939
246836,2897953
246847,2897965
246855,2897983
246864,2898000
246873,2898016
246885,2898030
246896,2898040
246908,2898048
246926,2898053
246950,2898063
246978,2898077
